"","pathway","pval","padj","log2err","ES","NES","size"
"370","REACTOME_HDMS_DEMETHYLATE_HISTONES",0.21996303142329,0.500533453927582,0.124434168630393,0.433578321981227,1.22155625999851,20
"371","REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",0.52536231884058,0.855431860313886,0.0714786287425507,0.275948956702758,0.955098488190371,55
"372","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",0.395522388059701,0.725135331953408,0.0880945010398517,0.324653543841226,1.02402178625683,35
"373","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",0.998175182481752,1,0.0415717899246479,0.133559175436067,0.468080927068724,61
"374","REACTOME_HEDGEHOG_OFF_STATE",1,1,0.0387962208304479,0.142839809807698,0.548074882968389,103
"375","REACTOME_HEDGEHOG_ON_STATE",0.123287671232877,0.346861525295415,0.16440575583821,0.33273173600422,1.2270630214472,78
"376","REACTOME_HEMOSTASIS",6.56052924228538e-13,1.80342410885957e-10,0.921426003494898,0.434689503973588,1.99787754154198,454
"377","REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.229357798165138,0.51547871004771,0.120985142145252,0.342149341754355,1.16293129067652,51
"378","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",0.162162162162162,0.412698412698413,0.151148761385484,0.443155872487893,1.29833100987637,26
"379","REACTOME_HOMOLOGY_DIRECTED_REPAIR",0.620034542314335,0.941351967570734,0.0610363728309177,0.245219144213614,0.924431244519876,94
"380","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0.319311663479924,0.637292861695347,0.102080107662747,0.387188333638309,1.1127320049166,23
"381","REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND",0.368518518518519,0.699090575724239,0.0916795246008379,0.315689354606481,1.059960254449,49
"382","REACTOME_HS_GAG_BIOSYNTHESIS",0.382978723404255,0.717991422742224,0.0919686140000427,0.351227827252896,1.04626858206284,28
"383","REACTOME_HS_GAG_DEGRADATION",0.203358208955224,0.475163815070986,0.130777137971974,0.437871565569981,1.2439084023293,21
"384","REACTOME_HYALURONAN_METABOLISM",0.238747553816047,0.530673217066759,0.122679189568808,0.46131810787042,1.2020715664574,16
"385","REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",0.112570356472795,0.33182277384904,0.181383128498408,0.485033127651288,1.39592481056983,22
"386","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",9.94879068083006e-12,1.90618829444704e-09,0.875325132024659,0.71165926633318,2.52146466685922,64
"387","REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.00452976242321906,0.0314457420394482,0.407017918923954,0.693762814837827,1.79018839504492,15
"388","REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.701492537313433,0.995481340331406,0.0588438169595807,0.286776379326051,0.814676210748917,21
"389","REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",2.33881582384546e-06,8.9623422369758e-05,0.627256739718528,0.813063506016811,2.22257388280565,18
"390","REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION",0.984405458089669,1,0.0452247443372884,0.192285549798503,0.510675755314143,17
"391","REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0.0810313075506446,0.264941954380606,0.213927855492356,0.404959578088664,1.33590006782223,45
"392","REACTOME_INSULIN_RECEPTOR_RECYCLING",0.31198347107438,0.626583155742676,0.108394255853397,-0.35257056998703,-1.10117476802911,26
"393","REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.534069981583794,0.862797710551896,0.0714786287425507,0.292203126752182,0.938478498114738,39
"394","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.961605584642234,1,0.0412376090540065,0.188061990629788,0.684261883859284,73
"395","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",1.2208344575758e-06,5.56933052551244e-05,0.643551836150722,0.602982882940677,2.14324081009897,66
"396","REACTOME_INTEGRIN_SIGNALING",0.131332082551595,0.360504685055667,0.166933848713193,0.461851575366773,1.34266310176496,24
"397","REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",1,1,0.0437125833579551,0.129601690070656,0.375856444179077,25
"398","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.140449438202247,0.378101925701788,0.160801401070022,0.488176170498275,1.35416707232577,19
"399","REACTOME_INTERFERON_SIGNALING",0.498188405797101,0.831471241731051,0.0741758965588009,0.281898701848198,0.975691400232611,55
"400","REACTOME_INTERLEUKIN_17_SIGNALING",0.593806921675774,0.911394594594595,0.0656813601934011,0.261846195838494,0.91339933295924,58
"401","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0.00246618638909077,0.0211610652121639,0.431707695803346,0.41889899580933,1.63863388017599,111
"402","REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0.000391970944220916,0.00494089690215312,0.49849310876659,0.658037746785708,1.94328340439463,27
"403","REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.00311120299855795,0.0244305940378567,0.431707695803346,0.552850251977946,1.7437995466326,35
"404","REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0.00268938231053832,0.022403723943441,0.431707695803346,0.66464472036432,1.81685930544749,18
"405","REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",0.0567514677103718,0.204390624310286,0.266350657088526,0.575162941668657,1.49872074489235,16
"406","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",0.453543307086614,0.793692059365492,0.0718276293603809,0.231638854751365,0.998034917370611,244
"407","REACTOME_INTRAFLAGELLAR_TRANSPORT",0.229759299781182,0.51547871004771,0.133554954557592,-0.33223271249888,-1.14862540506304,44
"408","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",0.83756345177665,1,0.0650877566917313,-0.197995973889671,-0.860680730030078,172
"409","REACTOME_INTRA_GOLGI_TRAFFIC",0.639240506329114,0.950919883638651,0.0692836467392548,-0.270613016349498,-0.877645961816042,32
"410","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",0.382739212007505,0.717991422742224,0.0902635484340068,0.329378801470307,1.03852303981002,36
"411","REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0.000172339220405789,0.0027065733303073,0.518848077743792,0.73593867821596,2.04144320332925,19
"412","REACTOME_INWARDLY_RECTIFYING_K_CHANNELS",0.632075471698113,0.947618625800927,0.0643583367917361,0.281444958842393,0.878108754841424,34
"413","REACTOME_ION_CHANNEL_TRANSPORT",0.645424836601307,0.951256913021619,0.0565299525056311,0.223420391845441,0.924685426482121,165
"414","REACTOME_ION_HOMEOSTASIS",0.763274336283186,1,0.0629394692018967,-0.235095323110083,-0.842605498968962,52
"415","REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",0.747203579418344,1,0.0645031249656493,-0.235107748743756,-0.85095251213402,54
"416","REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.329044117647059,0.649946937537902,0.0978773277424561,0.322874809367327,1.09131721944637,50
"417","REACTOME_IRS_MEDIATED_SIGNALLING",0.452830188679245,0.793692059365492,0.0813027345384498,0.315298318893214,0.983731296327669,34
"418","REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",0.844277673545966,1,0.0504983044100709,0.246828861379891,0.710373192926743,22
"419","REACTOME_KEAP1_NFE2L2_PATHWAY",0.756660746003552,1,0.0530212512043078,0.233010058766269,0.841506000893166,72
"420","REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",0.000336952424577076,0.00448333920478942,0.49849310876659,0.667613093266949,1.93613743143249,25
"421","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.000868235681241904,0.00924188647366383,0.477270815362862,0.628361656761773,1.92403541175685,31
"422","REACTOME_KERATINIZATION",0.160220994475138,0.40931123388582,0.148261500475107,0.373987765390675,1.25159954278915,48
"423","REACTOME_KINESINS",0.403930131004367,0.735675029471831,0.0959206777921745,-0.285159796958148,-1.01547424189265,50
"424","REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA",0.757637474541752,1,0.0593487680335629,-0.296911874812922,-0.785529677566991,15
"425","REACTOME_L1CAM_INTERACTIONS",0.823788546255507,1,0.0590954798717342,-0.217883716438018,-0.812363800657343,63
"426","REACTOME_LAGGING_STRAND_SYNTHESIS",0.340823970037453,0.662290797760406,0.096887770327544,0.39972772890853,1.10881718751449,19
"427","REACTOME_LDL_CLEARANCE",0.789473684210526,1,0.0553642837725362,0.278973981483016,0.740904601807692,17
"428","REACTOME_LYSOSOME_VESICLE_BIOGENESIS",0.493670886075949,0.828260435833204,0.0826646449123753,-0.296755993820321,-0.969921641195246,33
"429","REACTOME_MACROAUTOPHAGY",0.325980392156863,0.645225652244369,0.116739204791222,-0.259305790025699,-1.06027934992697,113
"430","REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",0.940032414910859,1,0.038875878582578,0.189286453202246,0.781315546561612,160
"431","REACTOME_MAP2K_AND_MAPK_ACTIVATION",0.579737335834897,0.901604493067908,0.0683110858318647,0.286828823573675,0.904364034458716,36
"432","REACTOME_MAPK6_MAPK4_SIGNALING",0.814159292035398,1,0.0494904866135495,0.225161569190671,0.80871441010162,70
"433","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",0.980952380952381,1,0.0359208664409425,0.171618141015733,0.74517922554664,270
"434","REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",0.996131528046422,1,0.0443293451680314,0.158729208711957,0.472836635496529,28
"435","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",0.536624203821656,0.864010062623776,0.0640703750499722,0.227294623520138,0.973124656447528,232
"436","REACTOME_METABOLISM_OF_CARBOHYDRATES",0.0106758491861169,0.0616112260259037,0.380730400722792,0.316321039768878,1.36270354705011,248
"437","REACTOME_METABOLISM_OF_COFACTORS",0.737769080234834,1,0.0587185879555941,0.306145607794659,0.789979374141126,15
"438","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",0.0296181760922395,0.124150799899869,0.352487857583619,0.479240433421256,1.51103297933816,36
"439","REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",0.111545988258317,0.329818076393419,0.186432558434075,0.531949361297478,1.38611771595682,16
"440","REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION",0.38160469667319,0.717991422742224,0.0928481214159878,0.406841641900652,1.06012047096358,16
"441","REACTOME_METABOLISM_OF_NUCLEOTIDES",0.954237288135593,1,0.0402477565068868,0.190257622004862,0.713278424242276,87
"442","REACTOME_METABOLISM_OF_POLYAMINES",0.998188405797101,1,0.0412376090540065,0.13908725108565,0.481400708398225,55
"443","REACTOME_METABOLISM_OF_PORPHYRINS",0.247334754797441,0.539053982767716,0.126253987849115,-0.410579002327925,-1.19232100355387,22
"444","REACTOME_METABOLISM_OF_STEROIDS",0.594594594594595,0.911394594594595,0.0808589150280032,-0.237670607717768,-0.951084902034968,98
"445","REACTOME_METABOLISM_OF_STEROID_HORMONES",0.689583333333333,0.984531793343269,0.0649407684612899,-0.272609728563001,-0.839059097737184,25
"446","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.0112874285259562,0.0636079795756826,0.380730400722792,0.352279523499465,1.44556550798779,154
"447","REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",0.128424657534247,0.357348703170029,0.160801401070022,0.315147531624459,1.21348176000872,104
"448","REACTOME_METALLOPROTEASE_DUBS",0.756335282651072,1,0.0573667426768556,0.293141911341393,0.778532069338383,17
"449","REACTOME_METAL_ION_SLC_TRANSPORTERS",0.0942698706099815,0.293216026118059,0.197822021315103,0.515070031656643,1.451149629974,20
"450","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0.00369663856007742,0.027449168762343,0.431707695803346,0.631164671705466,1.79301672024731,21
"451","REACTOME_MET_PROMOTES_CELL_MOTILITY",0.00157141136731198,0.0147645844992663,0.45505986738723,0.612527966504733,1.87555285330423,31
"452","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.416666666666667,0.75031328320802,0.100990587455923,-0.249594700612938,-1.02057153018016,113
"453","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",0.905982905982906,1,0.0532386494755899,-0.234014584115607,-0.658520236839218,19
"454","REACTOME_MITOCHONDRIAL_BIOGENESIS",0.911819887429643,1,0.0469758727821845,0.226724727390506,0.652513517306858,22
"455","REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.584905660377358,0.90498147135654,0.0681513438679483,0.288318445999967,0.899554046575129,34
"456","REACTOME_MITOCHONDRIAL_TRANSLATION",0.974576271186441,1,0.0392758570896778,0.179712863429767,0.67374598027918,87
"457","REACTOME_MITOPHAGY",0.28099173553719,0.583926426561015,0.115240003147781,-0.363912321766603,-1.13659817527882,26
"458","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",0.0883333333333333,0.281140642303433,0.193813302725311,0.318791180679097,1.26618419728784,127
"459","REACTOME_MITOTIC_G2_G2_M_PHASES",1,1,0.0366850427613443,0.150567748906043,0.625944839663996,172
"460","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",1,1,0.035090109926935,0.130067837396538,0.553279261383779,211
"461","REACTOME_MITOTIC_PROMETAPHASE",1,1,0.0364548541965309,0.137540886436687,0.574902654411197,178
"462","REACTOME_MITOTIC_PROPHASE",0.981851179673321,1,0.042077210988939,0.17803565155896,0.632065513302911,67
"463","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",1,1,0.0387962208304479,0.143655237117788,0.55120366918106,103
"464","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",3.84747519687823e-05,0.000837700281502124,0.557332238758646,0.676379956329537,2.06413144010035,30
"465","REACTOME_MRNA_CAPPING",0.62396694214876,0.944016208500253,0.0694481442003175,-0.28326674585178,-0.884719882221503,26
"466","REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",0.429735234215886,0.768071556676901,0.0883594442500905,-0.378234198536211,-1.01761716254505,16
"467","REACTOME_MRNA_SPLICING",0.510433386837881,0.842118683589831,0.0668966276500666,0.230315961443673,0.969924375856244,190
"468","REACTOME_MRNA_SPLICING_MINOR_PATHWAY",0.721611721611722,1,0.0566484183613995,0.252539442403285,0.843854225597063,47
"469","REACTOME_MTORC1_MEDIATED_SIGNALLING",0.786116322701689,1,0.05378728077603,0.262263811409034,0.762435295857792,24
"470","REACTOME_MTOR_SIGNALLING",0.920955882352941,1,0.0455878202571231,0.213735234802651,0.693040966835309,41
"471","REACTOME_MUSCLE_CONTRACTION",0.8,1,0.0460457683018055,0.207785053406271,0.853646542537017,153
"472","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",0.0472515834332962,0.181439393939394,0.321775918075361,0.3657946711411,1.39620560457782,98
"473","REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",0.19104991394148,0.454158356218209,0.129442887745046,0.313959622753629,1.16663902485751,83
"474","REACTOME_MYOGENESIS",0.968017057569296,1,0.0500922874402106,-0.207846658953285,-0.626445225722415,24
"475","REACTOME_M_PHASE",1,1,0.0337507376805299,0.133128543016642,0.591043387878863,318
"476","REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS",0.0262032234498761,0.113586823823445,0.352487857583619,0.619652107051268,1.59895282261218,15
"477","REACTOME_NCAM1_INTERACTIONS",0.116959064327485,0.337490312125696,0.181383128498408,0.521052785136635,1.38382226270786,17
"478","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",0.439622641509434,0.781370112367417,0.0828962134571565,0.316656636454013,0.987969249449653,34
"479","REACTOME_NEDDYLATION",1,1,0.059476028695732,-0.0815126141435027,-0.365005234135637,213
"480","REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.975095785440613,1,0.0448645113168564,0.192838353054927,0.581828323354692,29
"481","REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",0.998091603053435,1,0.0436251240000606,0.154931328594712,0.457535272329842,27
"482","REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0.868320610687023,1,0.0499913914024592,0.235356535931403,0.695042879569409,27
"483","REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0.79826464208243,1,0.0598603117764473,-0.235605746952714,-0.804203283084062,42
"484","REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",0.626865671641791,0.94424105885666,0.0642140881844605,0.304302624244275,0.864464881741248,21
"485","REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.00340951466485968,0.0259231353090125,0.431707695803346,0.422854583732222,1.60402469737087,95
"486","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",0.60062893081761,0.917707361600112,0.0580983576873206,0.219610300903771,0.949842124703768,256
"487","REACTOME_NETRIN_1_SIGNALING",0.669527896995708,0.969277167039595,0.0678338263479455,-0.301013369158728,-0.863341510952722,21
"488","REACTOME_NEUREXINS_AND_NEUROLIGINS",0.0109141824572755,0.0624395232214957,0.380730400722792,-0.512471465009697,-1.66050167520086,31
"489","REACTOME_NEURONAL_SYSTEM",4.05399953886003e-05,0.000863051457383979,0.557332238758646,-0.336856686462831,-1.58415525391069,321
"490","REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0.00570845628353631,0.0369506832407283,0.407017918923954,-0.352564548505394,-1.49165806643231,139
"491","REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.635359116022099,0.950097424947787,0.0629394692018967,0.266307177860556,0.891232208367986,48
"492","REACTOME_NEUTROPHIL_DEGRANULATION",4.13289707325828e-27,3.95931539618143e-24,1.34992572002205,0.55095735831345,2.50507213845953,399
"493","REACTOME_NICOTINAMIDE_SALVAGING",0.385518590998043,0.718534650148104,0.0922597260527354,0.403359791654087,1.05104770076737,16
"494","REACTOME_NICOTINATE_METABOLISM",0.696324951644101,0.990574570139425,0.0609039347452418,0.280765514755918,0.8363692003376,28
"495","REACTOME_NOD1_2_SIGNALING_PATHWAY",0.0418578018423888,0.16300721205288,0.321775918075361,0.508133404164725,1.55589802940529,31
"496","REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",0.636704119850187,0.950097424947787,0.0636424081651019,0.283791806937099,0.86605699305548,30
"497","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0.000113697278436093,0.00201707393966254,0.538434096309916,0.470120132080395,1.80384611767497,103
"498","REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",2.81456587802071e-05,0.000641989074081867,0.575610261071129,0.517756768630516,1.92392654307169,83
"499","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",6.62850779296891e-06,0.000211670348855474,0.610526878385931,0.710868716132254,2.14481998357828,29
"500","REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.625730994152047,0.944016208500253,0.066436413766281,0.32571036952083,0.865028022870146,17
"501","REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.538461538461538,0.86406390929004,0.072003313661988,0.320759577626556,0.923145713376343,22
"502","REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.187272727272727,0.449861036032347,0.135002033828631,0.355591850990737,1.21984463934682,52
"503","REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.721611721611722,1,0.0566484183613995,0.252458834197809,0.84358487529613,47
"504","REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",0.997797356828194,1,0.0501934252649434,-0.153654030793772,-0.572888027075021,63
"505","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.977099236641221,1,0.0445961615888961,0.203538871721302,0.601080581619006,27
"506","REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2",0.810909090909091,1,0.0509082865515105,0.232842165940123,0.798756403288219,52
"507","REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",0.956439393939394,1,0.0452247443372884,0.20462972963243,0.633054150056611,32
"508","REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.481684981684982,0.818990083209848,0.0764767053228531,0.292189782403785,0.976344844240113,47
"509","REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.00158742401192529,0.0147645844992663,0.45505986738723,0.542543241756997,1.7587957074859,43
"510","REACTOME_NUCLEOTIDE_CATABOLISM",0.831439393939394,1,0.05163559644842,0.245792332957182,0.760397116832142,32
"511","REACTOME_NUCLEOTIDE_EXCISION_REPAIR",1,1,0.038875878582578,0.147936613159214,0.568662107037675,105
"512","REACTOME_NUCLEOTIDE_SALVAGE",0.140480591497227,0.378101925701788,0.159646701919906,0.484963841193458,1.36632895615211,20
"513","REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",0.876712328767123,1,0.0507027937029348,0.262247892705354,0.676705531206446,15
"514","REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",0.976545842217484,1,0.0496901392724606,-0.192554180640614,-0.580354034857571,24
"515","REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",0.454011741682975,0.793692059365492,0.083129129135339,0.38652227099374,0.997383643459112,15
"516","REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.446183953033268,0.788642485250684,0.0840745577910723,0.388413799630002,1.00226455166161,15
"517","REACTOME_OPIOID_SIGNALLING",0.979910714285714,1,0.05163559644842,-0.176652357385745,-0.671080934386335,69
"518","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",0.75,1,0.0540088272801684,0.236891955295081,0.845030640611607,68
"519","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",0.997368421052632,1,0.0584693210386381,-0.157315610382245,-0.692420586003535,189
"520","REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.924242424242424,1,0.046788296531803,0.219552995168158,0.672268482513356,31
"521","REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0.654850746268657,0.961704342653183,0.0621124188949471,0.270661665854099,0.853720674845653,35
"522","REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",0.496282527881041,0.831186471521044,0.0756946307932749,0.302092139929468,0.965304544733083,38
"523","REACTOME_O_LINKED_GLYCOSYLATION",0.539763113367174,0.864704118069821,0.0667426134241917,0.253704289958406,0.963762401002688,97
"524","REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",0.823423423423423,1,0.0497903187820785,0.229211009748911,0.792519205101066,54
"525","REACTOME_P75NTR_SIGNALS_VIA_NF_KB",0.00402244053631708,0.0287574480133713,0.407017918923954,0.675751284918831,1.7608270556467,16
"526","REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.121575342465753,0.345605869680094,0.165656695205483,0.333065601918335,1.24273427027912,84
"527","REACTOME_PARACETAMOL_ADME",0.551656920077973,0.877607227332844,0.0727141077934447,0.346844102980007,0.921155408979932,17
"528","REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0.997830802603037,1,0.0494904866135495,-0.161106912807226,-0.458402430391196,20
"529","REACTOME_PCP_CE_PATHWAY",1,1,0.0385579101998489,0.162795365485378,0.607422017062268,84
"530","REACTOME_PEPTIDE_HORMONE_METABOLISM",0.840958605664488,1,0.057609110864425,-0.229543381392874,-0.801055180096345,45
"531","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",0.00019584062561052,0.00296539088504039,0.518848077743792,0.41622926283653,1.70529927795709,150
"532","REACTOME_PEROXISOMAL_LIPID_METABOLISM",0.977099236641221,1,0.0445961615888961,0.202969797208409,0.599400019885016,27
"533","REACTOME_PEROXISOMAL_PROTEIN_IMPORT",0.998171846435101,1,0.0416556773979467,0.14631218918658,0.511276181170803,59
"534","REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL",0.0310534077378062,0.128784262393153,0.352487857583619,-0.554595775025478,-1.52163503105323,17
"535","REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.0685920577617329,0.238084026578768,0.231126709673834,0.370438808741238,1.32376956986231,69
"536","REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS",0.27007299270073,0.571147741737968,0.109684061970549,0.321215637046526,1.12575502721399,61
"537","REACTOME_PHOSPHOLIPID_METABOLISM",0.145187601957586,0.386360340764908,0.14641623786055,0.28186753428338,1.17431838553119,173
"538","REACTOME_PHOSPHORYLATION_OF_THE_APC_C",0.576709796672828,0.899272906623391,0.0678338263479455,0.315158911186765,0.887923406999064,20
"539","REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY",0.207264957264957,0.479613113671085,0.139599673451922,-0.436773446563207,-1.2290864458849,19
"540","REACTOME_PI_3K_CASCADE_FGFR1",0.518518518518518,0.847680444950069,0.0758886900606117,0.356867051530959,0.947774553409121,17
"541","REACTOME_PI_3K_CASCADE_FGFR2",0.470809792843691,0.810392228326651,0.0791316651768349,0.360681243822715,0.985950920937839,18
"542","REACTOME_PI_3K_CASCADE_FGFR3",0.585127201565558,0.90498147135654,0.0699458736501659,0.343729372767977,0.89566678288007,16
"543","REACTOME_PI_3K_CASCADE_FGFR4",0.299412915851272,0.610292709330891,0.107554375265169,0.440888868955058,1.14883843555368,16
"544","REACTOME_PI_METABOLISM",0.149732620320856,0.392836448889721,0.151148761385484,0.333499259154967,1.20974368246577,74
"545","REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",0.388548057259714,0.71972216972217,0.0943563635421779,-0.389370775792023,-1.06831000017319,17
"546","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",0.322701688555347,0.6413863436432,0.10027910675413,0.343360306807883,1.08260637291914,36
"547","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",0.305147058823529,0.618748466046339,0.102449405629826,0.31896977416482,1.10531489362069,57
"548","REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",0.954545454545455,1,0.0453152441270267,0.204824847740408,0.633657778513869,32
"549","REACTOME_PLASMA_LIPOPROTEIN_REMODELING",0.183864915572233,0.449343339587242,0.13880510939114,0.441228428957048,1.26985493566679,22
"550","REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",2.84804963179331e-08,2.09879349789076e-06,0.73376198835648,0.453010680834051,1.94036715516208,233
"551","REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",0.0162925747111439,0.0800424952475685,0.352487857583619,0.516989685161873,1.59938864365443,32
